usage_date,account_id,team,service,region,cost_usd,usage_amount
2025-03-21,610373011694,beta,Lambda,us-west-2,12.8982,7.499
2025-03-21,669757424044,alpha,CloudWatch,us-east-1,11.0902,9.919
2025-03-21,893290839706,gamma,CloudWatch,eu-west-1,8.0526,3.36
2025-03-21,777469029585,alpha,RDS,eu-west-1,24.7478,4.201
2025-03-21,536202035038,alpha,CloudWatch,us-west-2,6.2859,4.644
2025-03-21,251421363908,gamma,EC2,eu-west-1,22.6949,5.153
2025-03-21,615228690094,beta,EC2,us-west-2,17.6907,8.695
2025-03-21,581944637115,alpha,S3,us-east-1,13.3228,6.158
2025-03-21,138885671021,alpha,EC2,us-west-2,8.0135,9.038
2025-03-21,777521916004,beta,Lambda,us-west-2,16.2289,7.345
2025-03-21,645016758370,gamma,RDS,us-west-2,15.3812,4.276
2025-03-21,499330195343,beta,Lambda,eu-west-1,2.9052,6.819
2025-03-21,734065844419,alpha,Lambda,eu-west-1,19.5888,2.925
2025-03-21,135516727169,gamma,CloudWatch,eu-west-1,15.7194,5.784
2025-03-21,375291276479,beta,EC2,eu-west-1,23.8973,9.97
2025-03-21,843371782161,alpha,RDS,us-west-2,4.9702,3.232
2025-03-21,762544750922,alpha,EC2,us-west-2,15.8071,3.414
2025-03-21,572707352365,gamma,RDS,us-west-2,1.2456,2.071
2025-03-21,668923804524,beta,CloudWatch,eu-west-1,3.795,4.61
2025-03-21,731652177505,alpha,S3,us-west-2,19.8512,3.384
2025-03-21,953481542043,alpha,Lambda,us-east-1,20.3145,8.383
2025-03-21,460599012452,beta,EC2,us-east-1,2.2618,3.961
2025-03-21,626339808764,beta,CloudWatch,eu-west-1,15.7703,5.622
2025-03-21,119242642887,beta,EC2,us-east-1,6.765,8.711
2025-03-21,462763554052,alpha,S3,us-east-1,4.3299,6.166
2025-03-21,663539649252,gamma,Lambda,us-east-1,8.7128,8.195
2025-03-21,316623781728,alpha,S3,us-east-1,9.3827,7.263
2025-03-21,269980050817,gamma,RDS,us-west-2,6.9996,9.125
2025-03-22,692348549662,alpha,CloudWatch,us-west-2,13.545,0.541
2025-03-22,348333289337,gamma,EC2,us-west-2,8.9631,0.26
2025-03-22,614224401266,beta,CloudWatch,eu-west-1,16.4349,0.702
2025-03-22,733387613726,gamma,S3,us-east-1,1.2404,0.517
2025-03-22,308022794058,alpha,Lambda,us-east-1,18.3814,0.47
2025-03-22,848719693428,alpha,CloudWatch,us-east-1,5.7939,0.006
2025-03-22,904552121692,beta,S3,us-east-1,23.2567,0.458
2025-03-22,463959876067,gamma,RDS,us-west-2,8.6115,0.955
2025-03-22,210781988317,gamma,RDS,us-west-2,16.2346,0.848
2025-03-22,955507142587,beta,EC2,eu-west-1,8.43,0.58
2025-03-22,928229472198,gamma,S3,us-west-2,17.8273,0.923
2025-03-22,601557583713,alpha,EC2,us-west-2,1.6525,0.448
2025-03-22,165025604386,alpha,S3,us-east-1,5.0634,0.841
2025-03-22,678477721430,beta,Lambda,us-west-2,17.3185,0.392
2025-03-22,176821504954,alpha,S3,eu-west-1,18.1697,0.327
2025-03-22,217741538767,beta,S3,eu-west-1,13.2374,0.538
2025-03-22,400758987224,gamma,RDS,us-east-1,11.8297,0.937
2025-03-22,223276043216,gamma,Lambda,us-west-2,24.1383,0.41
2025-03-22,192838058335,beta,EC2,us-east-1,4.9322,0.385
2025-03-22,590089817107,alpha,Lambda,us-west-2,1.2002,0.41
2025-03-22,726000715505,gamma,S3,us-east-1,10.6839,0.903
2025-03-22,511366319568,gamma,EC2,us-east-1,10.9814,0.857
2025-03-22,811035851457,beta,RDS,us-east-1,0.9404,0.905
2025-03-22,422666311111,beta,EC2,us-east-1,7.0413,0.282
2025-03-22,797651816856,beta,EC2,us-east-1,21.1997,0.915
2025-03-22,542442828469,gamma,CloudWatch,eu-west-1,23.2287,0.578
2025-03-22,235226278377,beta,S3,eu-west-1,6.404,0.768
2025-03-22,845351312242,beta,RDS,us-west-2,17.9911,0.06
2025-03-22,331314178546,alpha,Lambda,us-east-1,6.3062,0.388
2025-03-22,202052766463,beta,CloudWatch,eu-west-1,4.6456,0.648
2025-03-22,162812018296,gamma,RDS,us-west-2,5.8972,0.44
2025-03-22,867966105619,gamma,Lambda,eu-west-1,15.5867,0.088
2025-03-22,935153307063,beta,CloudWatch,eu-west-1,13.0693,0.052
2025-03-22,185131174825,beta,CloudWatch,eu-west-1,11.7462,0.437
2025-03-22,827669433324,gamma,RDS,eu-west-1,6.0019,0.609
2025-03-22,174177436364,alpha,RDS,eu-west-1,4.0721,0.296
2025-03-22,967379610569,beta,CloudWatch,eu-west-1,15.4189,0.114
2025-03-22,477021474000,beta,Lambda,us-west-2,20.213,0.103
2025-03-22,961417781247,beta,S3,us-east-1,19.9562,0.163
2025-03-22,667360806294,beta,CloudWatch,eu-west-1,0.218,0.538
2025-03-22,896570332347,gamma,EC2,us-east-1,8.4769,0.518
2025-03-22,708660580360,gamma,EC2,eu-west-1,3.6495,0.123
2025-03-22,581693844218,beta,EC2,us-east-1,13.7595,0.918
2025-03-22,930469017863,alpha,EC2,us-east-1,1.2197,0.807
2025-03-22,874056956247,gamma,RDS,us-east-1,23.8123,0.718
2025-03-22,313586279911,gamma,RDS,us-west-2,2.9582,0.721
2025-03-22,303867470247,beta,RDS,us-east-1,15.835,0.335
2025-03-22,358100093778,alpha,EC2,us-east-1,0.6183,0.347
2025-03-22,296913904016,beta,RDS,us-west-2,5.6525,0.296
2025-03-22,538638415837,beta,EC2,us-east-1,23.9429,0.762
2025-03-22,911758644686,gamma,CloudWatch,us-west-2,7.4119,0.641
2025-03-22,115039371223,beta,CloudWatch,us-west-2,4.0773,0.016
2025-03-22,241634644369,beta,S3,eu-west-1,6.3149,0.825
2025-03-22,158530959443,beta,CloudWatch,us-east-1,16.7845,0.991
2025-03-22,551979659274,beta,Lambda,eu-west-1,12.0974,0.148
2025-03-22,129623088430,beta,S3,us-west-2,22.5979,0.67
2025-03-22,609107001969,gamma,S3,eu-west-1,3.6245,0.727
2025-03-22,722679269838,gamma,RDS,us-east-1,7.4397,0.236
2025-03-22,443880528291,beta,RDS,eu-west-1,19.235,0.381
2025-03-22,141369481547,alpha,RDS,us-east-1,13.3598,0.392
2025-03-23,874001385319,beta,RDS,us-west-2,22.6564,0.952
2025-03-23,228513250954,gamma,EC2,us-west-2,21.9161,0.154
2025-03-23,693369706539,beta,EC2,us-east-1,19.9538,0.954
2025-03-23,949264164151,gamma,EC2,eu-west-1,10.2695,0.481
2025-03-23,207243112669,gamma,EC2,us-west-2,1.1697,0.354
2025-03-23,477655204916,beta,S3,us-east-1,13.1568,0.987
2025-03-23,832812777445,gamma,EC2,eu-west-1,8.4894,0.434
2025-03-23,978995101316,gamma,CloudWatch,us-west-2,2.425,0.577
2025-03-23,519392701984,beta,RDS,us-east-1,0.3021,0.628
2025-03-23,205065452669,alpha,S3,us-east-1,2.4918,0.247
2025-03-23,478428955962,gamma,Lambda,us-west-2,11.0881,0.543
2025-03-23,118803074865,gamma,EC2,us-west-2,8.722,0.365
2025-03-23,352442478718,alpha,EC2,us-east-1,5.4105,0.484
2025-03-23,426756028338,gamma,EC2,us-west-2,13.299,0.481
2025-03-23,277282579635,gamma,S3,us-west-2,10.4484,0.183
2025-03-23,595299516251,gamma,RDS,us-east-1,2.6934,0.394
2025-03-23,532043378359,beta,CloudWatch,us-east-1,11.4213,0.595
2025-03-23,468364198469,gamma,S3,eu-west-1,0.7426,0.483
2025-03-23,946679961934,beta,CloudWatch,us-west-2,5.3051,0.944
2025-03-23,413492015111,beta,CloudWatch,eu-west-1,19.4157,0.204
2025-03-23,219606259752,alpha,RDS,us-east-1,24.4925,0.496
2025-03-23,939185334504,gamma,EC2,eu-west-1,6.7482,0.49
2025-03-23,432982676550,beta,EC2,eu-west-1,23.5236,0.269
2025-03-23,415689936983,alpha,Lambda,us-east-1,8.9212,0.158
2025-03-23,203518485716,alpha,S3,us-west-2,20.8369,0.8
2025-03-23,647472789305,beta,EC2,eu-west-1,13.1723,0.407
2025-03-23,159303883473,gamma,Lambda,eu-west-1,10.9562,0.279
2025-03-23,259295752887,alpha,EC2,us-west-2,12.5502,0.908
2025-03-23,806933181971,gamma,CloudWatch,us-east-1,4.452,0.69
2025-03-23,922111611801,alpha,EC2,eu-west-1,4.9431,0.846
2025-03-23,879602717015,gamma,EC2,eu-west-1,5.5134,0.362
2025-03-23,305462369991,alpha,CloudWatch,us-east-1,9.7454,0.964
2025-03-23,416491649857,beta,EC2,us-west-2,3.2092,0.541
2025-03-23,314927276586,beta,RDS,eu-west-1,21.3054,0.094
2025-03-23,443875980603,alpha,RDS,us-west-2,7.6397,0.735
2025-03-23,375626967870,beta,RDS,us-west-2,18.0714,0.402
2025-03-23,297644086442,gamma,CloudWatch,us-east-1,7.665,0.875
2025-03-23,406857125296,beta,RDS,us-east-1,16.1085,0.595
2025-03-23,339099906169,gamma,EC2,eu-west-1,17.3169,0.641
2025-03-23,969700367716,gamma,EC2,us-west-2,17.9859,0.05
2025-03-23,751649785896,alpha,EC2,us-east-1,6.0484,0.733
2025-03-23,969545376581,beta,CloudWatch,us-west-2,10.2483,0.964
2025-03-23,330570253719,alpha,CloudWatch,us-east-1,0.1515,0.888
2025-03-23,486886323705,alpha,CloudWatch,us-east-1,8.056,0.756
2025-03-23,556935979534,beta,CloudWatch,us-west-2,3.7568,0.689
2025-03-23,181264080124,beta,S3,us-east-1,12.0978,0.181
2025-03-23,958122618847,beta,RDS,us-west-2,3.8947,0.746
2025-03-23,475736878535,alpha,CloudWatch,eu-west-1,24.7995,0.731
2025-03-23,127854401444,alpha,EC2,us-east-1,21.8564,0.885
2025-03-23,271996461187,beta,Lambda,us-west-2,17.6352,0.999
2025-03-23,530523641451,alpha,S3,us-west-2,19.9092,0.438
2025-03-23,720460361581,gamma,S3,eu-west-1,11.5066,0.741
2025-03-23,159140794993,alpha,Lambda,us-east-1,6.5542,0.631
2025-03-23,310332403841,beta,CloudWatch,us-east-1,22.3477,0.915
2025-03-23,217653111270,alpha,CloudWatch,us-west-2,16.7205,0.31
2025-03-23,422485492995,alpha,EC2,eu-west-1,2.3867,0.606
2025-03-23,220487567031,alpha,CloudWatch,us-west-2,22.7308,0.687
2025-03-23,850303471550,beta,S3,us-east-1,17.8683,0.385
2025-03-23,702661115805,beta,S3,us-east-1,19.4931,0.463
2025-03-23,828970065709,alpha,RDS,us-east-1,13.4537,0.08
2025-03-24,116429705403,gamma,CloudWatch,us-east-1,1.7188,4.71
2025-03-24,328094656940,beta,RDS,us-east-1,14.6608,3.913
2025-03-24,115181886168,alpha,S3,us-east-1,0.5219,7.176
2025-03-24,877261608729,gamma,S3,eu-west-1,14.5802,6.939
2025-03-24,779098728036,alpha,RDS,eu-west-1,8.6302,4.862
2025-03-24,710348420490,alpha,Lambda,eu-west-1,0.2579,9.773
2025-03-24,983696610510,alpha,EC2,us-west-2,4.015,3.54
2025-03-24,762263482833,gamma,S3,us-east-1,3.9955,9.391
2025-03-24,332578847488,alpha,S3,eu-west-1,11.5255,9.986
2025-03-24,280739862930,beta,Lambda,us-west-2,17.355,9.387
2025-03-24,137635372602,beta,EC2,us-west-2,4.6266,7.769
2025-03-24,976833495592,beta,RDS,us-west-2,24.0231,7.095
2025-03-24,190249419868,gamma,CloudWatch,eu-west-1,17.8313,5.728
2025-03-24,111780944947,beta,S3,eu-west-1,5.9851,2.373
2025-03-24,865029474067,gamma,CloudWatch,eu-west-1,10.7301,4.3
2025-03-24,652998330343,alpha,RDS,us-west-2,16.7958,8.43
2025-03-24,106273833568,gamma,EC2,eu-west-1,22.5542,9.45
2025-03-24,217057607091,beta,CloudWatch,us-west-2,1.5866,6.811
2025-03-24,365366377780,alpha,CloudWatch,us-east-1,8.725,7.267
2025-03-24,527305530579,alpha,Lambda,eu-west-1,5.0971,9.105
2025-03-24,207224966668,beta,S3,us-east-1,6.8046,4.132
2025-03-24,324169456718,beta,EC2,eu-west-1,5.6253,3.986
2025-03-24,977426854114,alpha,CloudWatch,us-west-2,10.8396,5.992
2025-03-24,907281492123,alpha,CloudWatch,us-east-1,18.3609,2.752
2025-03-24,162109322259,alpha,CloudWatch,us-east-1,6.2966,3.243
2025-03-24,698770055704,gamma,CloudWatch,us-east-1,8.2359,5.581
2025-03-24,620644765064,beta,CloudWatch,us-west-2,23.0006,3.084
2025-03-24,438687700032,gamma,Lambda,eu-west-1,5.2493,7.738
2025-03-24,560434152188,alpha,Lambda,us-east-1,4.0367,2.729
2025-03-24,259952667121,gamma,S3,eu-west-1,22.3169,6.646
2025-03-24,150827524753,alpha,RDS,us-west-2,23.059,5.385
2025-03-24,770082461805,alpha,Lambda,us-west-2,14.2663,3.49
2025-03-24,800531811040,alpha,EC2,us-east-1,5.343,3.77
2025-03-24,138279522381,alpha,S3,eu-west-1,19.6984,9.496
2025-03-24,243733931464,gamma,RDS,eu-west-1,12.7465,9.342
2025-03-24,435364433880,gamma,EC2,us-east-1,16.9896,2.044
2025-03-24,710865523425,alpha,EC2,eu-west-1,3.978,8.008
2025-03-24,874626195362,gamma,Lambda,us-east-1,14.8428,3.111
2025-03-24,311848805663,alpha,Lambda,us-west-2,15.0678,5.214
2025-03-24,266138161366,alpha,S3,us-east-1,23.9832,8.717
2025-03-24,362378819554,gamma,RDS,us-west-2,6.5138,8.193
2025-03-24,126270354072,gamma,RDS,us-east-1,7.4667,7.49
2025-03-24,285741639032,beta,S3,eu-west-1,24.4918,7.137
2025-03-24,632555905824,gamma,Lambda,us-west-2,10.7659,5.914
2025-03-24,245055271730,gamma,RDS,us-west-2,10.6875,4.816
2025-03-24,747672378967,alpha,Lambda,us-east-1,17.4969,8.481
2025-03-24,724603060688,alpha,S3,us-west-2,5.0714,3.355
2025-03-24,361932939613,gamma,RDS,us-west-2,0.117,6.286
2025-03-24,826494278449,beta,EC2,us-west-2,23.8629,5.588
2025-03-24,272176509022,gamma,S3,eu-west-1,12.0149,8.497
2025-03-24,549717247165,gamma,Lambda,us-west-2,16.1942,4.057
2025-03-24,771672058748,beta,CloudWatch,us-west-2,5.6901,4.083
2025-03-24,100412295718,beta,S3,eu-west-1,5.5468,9.87
2025-03-24,790198938246,beta,CloudWatch,us-east-1,16.3709,9.373
2025-03-24,979522700542,beta,EC2,us-west-2,22.2743,8.714
2025-03-24,702930664294,gamma,RDS,eu-west-1,4.5756,7.182
2025-03-24,670790094028,alpha,S3,us-east-1,6.5983,2.185
2025-03-24,174068407956,gamma,Lambda,us-east-1,13.493,9.801
2025-03-24,942529414814,gamma,CloudWatch,us-east-1,11.6425,2.586
2025-03-24,114625230219,gamma,Lambda,eu-west-1,11.8679,2.617
2025-03-25,501014740737,alpha,S3,us-east-1,2.4604,5.561
2025-03-25,908429184074,beta,EC2,us-east-1,12.7866,4.113
2025-03-25,806428513891,gamma,Lambda,us-east-1,3.3136,2.341
2025-03-25,647293178916,gamma,Lambda,us-west-2,16.2448,6.747
2025-03-25,977233994536,alpha,EC2,us-west-2,24.4942,7.402
2025-03-25,607325087799,gamma,S3,us-west-2,20.8856,9.671
2025-03-25,861049506521,beta,CloudWatch,eu-west-1,23.5444,7.264
2025-03-25,359380450154,gamma,Lambda,us-east-1,8.8314,2.148
2025-03-25,349853789084,alpha,CloudWatch,eu-west-1,9.5125,5.269
2025-03-25,821035285750,gamma,RDS,eu-west-1,13.497,6.144
2025-03-25,304776460997,gamma,EC2,eu-west-1,13.943,3.414
2025-03-25,598910736726,gamma,CloudWatch,us-east-1,0.5394,8.549
2025-03-25,753374519147,beta,S3,eu-west-1,15.5978,5.748
2025-03-25,381724522276,beta,Lambda,eu-west-1,6.3746,3.738
2025-03-25,769474127153,alpha,Lambda,us-west-2,8.944,8.734
2025-03-25,193174436527,alpha,EC2,us-west-2,11.7931,8.703
2025-03-25,334461962036,gamma,CloudWatch,us-west-2,0.3458,2.41
2025-03-25,154092625783,beta,S3,us-west-2,10.6488,9.73
2025-03-25,461149204624,gamma,RDS,eu-west-1,6.2083,2.237
2025-03-25,916972771344,gamma,EC2,us-east-1,10.3377,4.422
2025-03-25,646778482356,gamma,RDS,us-east-1,13.2216,3.118
2025-03-25,668130641551,alpha,CloudWatch,us-west-2,9.9381,2.846
2025-03-25,325296743606,alpha,Lambda,us-east-1,23.8306,4.491
2025-03-25,427865089237,alpha,Lambda,us-east-1,18.9896,3.909
2025-03-25,761031064113,alpha,RDS,us-west-2,13.4252,5.217
2025-03-25,575494857108,alpha,CloudWatch,eu-west-1,20.2319,6.472
2025-03-25,739420838590,alpha,S3,eu-west-1,12.2704,5.941
2025-03-25,982439066476,beta,EC2,us-west-2,11.3758,4.619
2025-03-25,370297705805,gamma,RDS,us-west-2,20.2405,8.476
2025-03-25,527822622841,alpha,S3,us-east-1,10.3222,8.837
2025-03-25,802653974421,gamma,RDS,us-west-2,24.0462,8.838
2025-03-25,634021703114,alpha,EC2,us-west-2,20.7386,8.854
2025-03-25,668594097117,beta,S3,us-east-1,15.1034,2.299
2025-03-25,600286519081,beta,CloudWatch,us-west-2,4.6983,6.784
2025-03-25,315710614599,beta,S3,us-east-1,23.0216,9.657
2025-03-25,237037341628,beta,EC2,eu-west-1,20.4842,2.57
2025-03-25,922012688604,beta,S3,eu-west-1,15.734,9.535
2025-03-25,269574014685,gamma,CloudWatch,us-east-1,17.813,7.219
2025-03-25,308988682384,alpha,Lambda,eu-west-1,21.3479,5.143
2025-03-25,923806160502,alpha,CloudWatch,us-east-1,9.235,9.175
2025-03-25,694128836539,gamma,CloudWatch,eu-west-1,19.8351,6.914
2025-03-25,841989937964,alpha,S3,us-east-1,2.6193,3.798
2025-03-25,846880970058,gamma,Lambda,us-west-2,18.4901,7.282
2025-03-25,562267847012,alpha,Lambda,us-east-1,4.7336,4.263
2025-03-25,396800650143,alpha,EC2,us-east-1,22.5508,7.824
2025-03-25,696454728750,beta,RDS,us-west-2,14.1685,9.784
2025-03-25,909232855653,beta,S3,eu-west-1,15.3275,7.456
2025-03-25,923527756842,beta,Lambda,eu-west-1,15.4641,9.115
2025-03-25,632818090087,alpha,EC2,eu-west-1,17.4214,9.726
2025-03-25,912937108022,gamma,S3,us-west-2,3.5291,4.224
2025-03-25,985953025774,alpha,Lambda,eu-west-1,12.1771,2.941
2025-03-25,712957705126,beta,RDS,us-east-1,19.2707,6.832
2025-03-25,164739195612,alpha,CloudWatch,us-east-1,1.0634,4.779
2025-03-25,327411288002,beta,EC2,us-east-1,7.7411,7.35
2025-03-25,588306299320,alpha,RDS,us-west-2,12.0141,3.669
2025-03-25,945934291325,gamma,CloudWatch,us-west-2,11.377,5.647
2025-03-25,811993153403,alpha,EC2,us-east-1,21.3815,6.114
2025-03-25,661287440584,alpha,Lambda,us-east-1,14.3723,7.908
2025-03-25,326932507102,alpha,S3,us-west-2,13.3893,5.509
2025-03-25,740382860840,alpha,S3,eu-west-1,18.7891,6.154
2025-03-26,461126200281,beta,S3,eu-west-1,23.0502,9.889
2025-03-26,355045889742,gamma,Lambda,us-east-1,21.9492,5.688
2025-03-26,553149920154,beta,EC2,us-east-1,20.5042,5.869
2025-03-26,486602072828,beta,CloudWatch,us-west-2,6.3747,4.418
2025-03-26,337919820076,alpha,RDS,eu-west-1,18.2903,9.419
2025-03-26,684360386007,gamma,CloudWatch,eu-west-1,13.301,8.802
2025-03-26,868224708337,alpha,S3,us-west-2,24.0158,6.305
2025-03-26,989596123797,gamma,S3,us-east-1,0.1247,7.774
2025-03-26,610726613637,gamma,S3,us-west-2,16.2364,4.272
2025-03-26,119135214199,gamma,Lambda,us-east-1,20.1458,7.313
2025-03-26,529661037603,gamma,Lambda,us-west-2,3.0598,2.632
2025-03-26,202595948478,alpha,Lambda,us-west-2,9.7163,9.413
2025-03-26,309656072774,gamma,RDS,us-west-2,22.2088,8.398
2025-03-26,810166900118,beta,S3,us-west-2,23.5647,8.617
2025-03-26,295240628572,gamma,S3,us-east-1,4.342,7.374
2025-03-26,693247171099,alpha,EC2,us-east-1,24.5984,4.799
2025-03-26,346581601043,gamma,RDS,us-east-1,4.2164,6.93
2025-03-26,378659832395,beta,Lambda,eu-west-1,23.5323,9.026
2025-03-26,720971722585,beta,EC2,eu-west-1,2.2652,9.049
2025-03-26,446753011883,beta,CloudWatch,eu-west-1,22.1451,8.885
2025-03-26,443098094960,alpha,RDS,us-west-2,19.4977,9.864
2025-03-26,196026077657,gamma,S3,us-west-2,19.0909,9.624
2025-03-26,789591616712,alpha,EC2,us-west-2,4.5171,6.011
2025-03-26,714079763191,beta,S3,us-west-2,2.9505,7.154
2025-03-26,983477816824,beta,Lambda,eu-west-1,5.4303,9.184
2025-03-26,378294434891,gamma,Lambda,us-east-1,6.4803,8.478
2025-03-26,300955718652,gamma,RDS,us-east-1,21.7554,3.651
2025-03-26,506459908825,beta,S3,us-west-2,21.2303,3.952
2025-03-26,439825695000,beta,RDS,us-east-1,16.638,6.001
2025-03-26,608701901146,alpha,EC2,eu-west-1,6.9842,8.819
2025-03-26,713940043592,gamma,S3,us-west-2,16.996,9.629
2025-03-26,490502445948,alpha,S3,us-east-1,2.7654,7.868
2025-03-26,784893776912,alpha,Lambda,us-west-2,11.3093,2.648
2025-03-26,647591691099,gamma,RDS,us-west-2,9.7499,3.182
2025-03-26,319379402393,gamma,RDS,eu-west-1,1.8343,8.386
2025-03-26,368291437456,gamma,EC2,eu-west-1,20.4021,5.168
2025-03-26,386849928171,beta,CloudWatch,us-east-1,10.4556,6.853
2025-03-26,449754903703,alpha,EC2,us-west-2,15.0386,6.725
2025-03-26,225803382313,gamma,S3,eu-west-1,19.8606,5.455
2025-03-26,918057627660,beta,Lambda,eu-west-1,5.5541,9.328
2025-03-26,944740118789,alpha,Lambda,us-east-1,20.6143,9.73
2025-03-26,154615487437,gamma,CloudWatch,eu-west-1,11.4665,6.064
2025-03-26,494916115329,alpha,CloudWatch,us-east-1,14.3692,6.951
2025-03-26,247944606987,alpha,RDS,us-east-1,0.0718,2.091
2025-03-26,107911778246,gamma,CloudWatch,us-east-1,16.9363,6.902
2025-03-26,873025946208,gamma,CloudWatch,us-east-1,14.8423,6.463
2025-03-26,670147367756,gamma,S3,eu-west-1,3.9518,4.775
2025-03-26,204360245623,alpha,EC2,eu-west-1,6.4939,8.803
2025-03-26,601362599035,gamma,CloudWatch,eu-west-1,15.972,4.925
2025-03-26,554163263365,alpha,EC2,eu-west-1,2.5219,5.091
2025-03-26,881136871532,alpha,EC2,us-west-2,14.5977,3.616
2025-03-26,727403013252,gamma,RDS,us-west-2,13.6022,5.105
2025-03-26,600832636881,alpha,RDS,us-east-1,9.0226,5.135
2025-03-26,159731831047,beta,CloudWatch,us-east-1,2.5143,7.549
2025-03-26,618404763914,beta,S3,us-east-1,22.9476,6.707
2025-03-26,167573890138,alpha,Lambda,us-east-1,7.4289,2.698
2025-03-26,129496391638,alpha,RDS,eu-west-1,13.6298,9.506
2025-03-26,162369577157,alpha,S3,us-west-2,15.1917,6.98
2025-03-26,794356300073,gamma,RDS,us-east-1,7.464,9.581
2025-03-26,926285044532,gamma,RDS,us-west-2,12.4398,6.433
2025-03-27,498621118451,alpha,CloudWatch,eu-west-1,8.1769,2.738
2025-03-27,869251779805,beta,S3,us-east-1,20.9135,5.159
2025-03-27,160143957031,beta,CloudWatch,us-west-2,15.1107,7.475
2025-03-27,398805259482,beta,RDS,eu-west-1,7.5952,7.728
2025-03-27,169896224146,beta,EC2,eu-west-1,14.6185,9.2
2025-03-27,731135837471,beta,S3,us-west-2,1.4399,5.588
2025-03-27,188326710146,alpha,RDS,eu-west-1,0.058,2.342
2025-03-27,659348323321,gamma,CloudWatch,us-east-1,8.9502,7.434
2025-03-27,802709787248,beta,CloudWatch,eu-west-1,18.4111,5.994
2025-03-27,277289583557,alpha,Lambda,eu-west-1,6.3837,3.908
2025-03-27,563839335852,gamma,S3,us-west-2,12.6622,5.868
2025-03-27,684558297649,gamma,S3,us-east-1,4.8302,4.566
2025-03-27,158689359912,alpha,RDS,us-west-2,7.017,6.351
2025-03-27,442015548784,gamma,RDS,eu-west-1,7.7401,3.484
2025-03-27,345972422318,beta,RDS,eu-west-1,21.8539,2.943
2025-03-27,863567129612,beta,S3,eu-west-1,12.498,3.781
2025-03-27,333548362364,alpha,CloudWatch,us-west-2,3.4394,8.845
2025-03-27,352176288425,alpha,Lambda,eu-west-1,13.4524,7.321
2025-03-27,208165246019,beta,S3,us-west-2,21.9129,6.445
2025-03-27,517206514771,alpha,CloudWatch,us-east-1,17.0805,4.433
2025-03-27,814906436077,alpha,RDS,us-west-2,12.6083,7.94
2025-03-27,627384364602,gamma,CloudWatch,us-west-2,16.8176,2.906
2025-03-27,184293631769,alpha,RDS,us-east-1,20.4855,6.564
2025-03-27,179347774235,alpha,EC2,us-east-1,18.2348,5.764
2025-03-27,107516312252,beta,Lambda,us-east-1,5.177,7.721
2025-03-27,981421471952,gamma,S3,us-east-1,18.0278,9.837
2025-03-27,849975761426,beta,S3,us-west-2,20.708,8.008
2025-03-27,952306334879,gamma,EC2,us-east-1,9.9431,3.37
2025-03-27,544782468192,beta,CloudWatch,us-west-2,8.2834,5.553
2025-03-27,709650351838,beta,EC2,us-east-1,0.9891,5.205
2025-03-27,285903884764,beta,RDS,eu-west-1,13.638,7.671
2025-03-27,378932871800,alpha,Lambda,us-west-2,19.4508,9.33
2025-03-27,454093973963,gamma,Lambda,eu-west-1,17.664,2.941
2025-03-27,380683757094,alpha,CloudWatch,us-east-1,2.9122,4.495
2025-03-27,776103107400,beta,EC2,us-west-2,18.035,5.443
2025-03-27,291557690587,alpha,RDS,eu-west-1,2.0684,2.848
2025-03-27,664308678086,beta,S3,eu-west-1,1.5627,8.824
2025-03-27,639922907832,gamma,Lambda,eu-west-1,0.056,7.505
2025-03-27,478392937438,alpha,RDS,us-east-1,22.0108,4.95
2025-03-27,914257089412,gamma,CloudWatch,us-east-1,16.9571,3.008
2025-03-27,931556276204,alpha,CloudWatch,us-east-1,4.0051,8.602
2025-03-27,382641463720,gamma,EC2,us-east-1,24.5792,3.565
2025-03-27,423111995185,beta,S3,us-west-2,1.6783,2.546
2025-03-27,901196915376,alpha,RDS,us-east-1,4.948,5.28
2025-03-27,631131660190,beta,CloudWatch,us-east-1,20.4087,8.863
